Series_Complete_18PlusPop_Pct,SVI_CTGY,per_gop,life_expectancy,per_foodinsecurity,med_household_income,per_rural,per_65andover,per_18andyounger,per_broadband,per_BIPOC,per_uninsured,primarycarephysicians_ratio,per_flushotvaccine,per_somecollege,per_unemployed,per_poverty
0.49700000000000005,D,0.7972678677489606,73.6,0.17,44696,0.838,0.16899999999999998,0.241,0.65,0.16799999999999998,0.16,7332,0.45,0.55,0.051,0.162
0.534,D,0.7426254325259516,75.4,0.16,51719,0.206,0.149,0.251,0.76,0.252,0.12,2523,0.47,0.45,0.046,0.19
0.52,D,0.3557312252964427,72.1,0.28,29943,0.34600000000000003,0.153,0.239,0.4,0.6839999999999999,0.07,2346,0.18,0.28,0.106,0.384
0.812,C,0.26294976986191715,82.6,0.11,77738,0,0.122,0.203,0.86,0.12,0.13,1894,0.4,0.73,0.033,0.13699999999999998
0.379,B,0.863613571786729,77.4,0.15,45868,1,0.211,0.212,0.71,0.014,0.16,12169,0.4,0.43,0.039,0.145
0.487,D,0.7943683098111407,74.1,0.17,53274,0.632,0.129,0.27,0.79,0.103,0.22,4316,0.37,0.41,0.05,0.14400000000000002
0.504,C,0.7383194966680318,75.3,0.15,54355,0.386,0.17800000000000002,0.228,0.75,0.139,0.13,1921,0.45,0.56,0.026,0.13699999999999998
0.5539999999999999,B,0.7253628253093779,74.8,0.12,59126,0.6779999999999999,0.16699999999999998,0.229,0.75,0.045,0.13,2813,0.54,0.49,0.03,0.101
0.276,D,0.14075518051698355,76.6,0.15,50737,0.009,0.096,0.276,0.8,0.712,0.19,3811,0.43,0.52,0.042,0.16
0.57,D,0.6109737248840804,78.5,0.16,45107,0.379,0.138,0.267,0.67,0.127,0.27,4156,0.33,0.32,0.05799999999999999,0.195
0.475,B,0.6460916442048518,78.8,0.1,63395,0.4,0.14300000000000002,0.254,0.83,0.05699999999999999,0.04,4055,0.45,0.71,0.039,0.086
0.6809999999999999,A,0.575662875736976,79.5,0.07,79557,0.42,0.16,0.246,0.84,0.014,0.04,1891,0.61,0.75,0.025,0.073
0.527,C,0.5566807080160195,74.8,0.15,45912,0.228,0.175,0.182,0.78,0.07400000000000001,0.09,911,0.56,0.64,0.039,0.215
0.6859999999999999,A,0.5697383769371771,79.8,0.07,62108,0.28300000000000003,0.185,0.21899999999999997,0.84,0.028,0.06,1604,0.58,0.66,0.027,0.081
0.713,C,0.32364091998269057,77,0.12,63846,0.034,0.125,0.206,0.85,0.27499999999999997,0.14,1041,0.52,0.73,0.025,0.126
0.479,B,0.884189508077691,78.4,0.12,47400,0.787,0.251,0.194,0.72,0.012,0.08,1938,0.36,0.46,0.055,0.132
0.519,B,0.832049871653832,78.5,0.15,54000,0.242,0.195,0.248,0.84,0.017,0.08,5899,0.37,0.77,0.027,0.125
0.479,B,0.8124401913875599,73.3,0.14,45922,1,0.217,0.191,0.71,0.01399999999999999,0.14,2112,0.43,0.44,0.04,0.153
0.5710000000000001,D,0.633371104815864,75.4,0.15,45806,0.043,0.12,0.265,0.78,0.242,0.1,4247,0.38,0.56,0.049,0.192
0.682,C,0.27942447352062705,76.6,0.13,55816,0.002,0.157,0.209,0.82,0.506,0.09,2316,0.45,0.68,0.038,0.138
0.733,A,0.48329866023133894,80,0.09,66754,0.475,0.206,0.199,0.85,0.026,0.04,1308,0.54,0.75,0.039,0.081
0.52,B,0.7581257914731955,78.7,0.13,46062,0.611,0.306,0.18600000000000003,0.77,0.016,0.14,1137,0.3,0.66,0.048,0.135
0.625,D,0.7090694935217904,74.2,0.18,38084,1,0.17,0.242,0.64,0.01,0.08,7166,0.47,0.45,0.044,0.173
0.74,A,0.42886304277803006,81.1,0.09,80539,0.181,0.188,0.212,0.88,0.024,0.07,1098,0.48,0.74,0.034,0.07200000000000001
0.598,D,0.7831870931219926,75,0.16,43943,0.805,0.18,0.244,0.74,0.015,0.09,2062,0.38,0.55,0.054,0.211
0.413,A,0.7165450121654501,81.5,0.08,52419,0.804,0.196,0.233,0.74,0.011,0.08,3402,0.23,0.52,0.037,0.097
0.5920000000000001,C,0.6138186193952783,78.1,0.13,62835,0.52,0.136,0.252,0.78,0.171,0.14,3685,0.53,0.66,0.036,0.125
0.528,C,0.742559774018899,76.1,0.16,57439,0.4320000000000001,0.17800000000000002,0.237,0.76,0.077,0.21,2161,0.52,0.61,0.031,0.116
0.405,C,0.7848101265822784,76.6,0.14,50769,0.652,0.173,0.218,0.77,0.09800000000000002,0.13,4319,0.47,0.57,0.034,0.14800000000000002
0.462,B,0.7310788208237508,76.1,0.13,54319,0.696,0.203,0.198,0.71,0.05699999999999999,0.12,1551,0.53,0.52,0.033,0.139
0.545,A,0.6406826019740754,81.4,0.08,75519,0.622,0.177,0.239,0.82,0.013,0.06,7124,0.51,0.64,0.045,0.071
0.488,C,0.8221361876565703,76,0.15,47456,0.579,0.198,0.223,0.64,0.21999999999999997,0.19,5109,0.45,0.53,0.035,0.15
0.516,C,0.7713228894691035,79,0.16,49792,1,0.314,0.17600000000000002,0.79,0.021,0.09,1196,0.2,0.52,0.069,0.153
0.595,D,0.6965464813205908,75.4,0.17,51535,0.107,0.15,0.225,0.77,0.119,0.17,1295,0.47,0.56,0.032,0.139
0.627,D,0.6064990704065961,76.2,0.17,48011,0.578,0.214,0.214,0.71,0.35500000000000004,0.09,3657,0.35,0.49,0.054,0.2
0.63,C,0.5035304204562648,76.4,0.15,48018,0.152,0.214,0.199,0.8,0.154,0.07,957,0.48,0.62,0.057,0.184
0.792,A,0.6013507948274442,80.8,0.08,62716,0.933,0.212,0.247,0.77,0.007,0.07,3008,0.54,0.66,0.033,0.094
0.8270000000000001,A,0.49588653567795304,80.9,0.06,105241,0.026,0.173,0.209,0.88,0.082,0.05,1379,0.55,0.68,0.037,0.068
0.838,A,0.2800880841855955,85.6,0.05,127898,0.01399999999999999,0.14,0.233,0.94,0.105,0.09,930,0.52,0.81,0.023,0.06
0.762,B,0.3792833116072161,80.5,0.09,89119,0.108,0.14,0.224,0.91,0.058,0.07,1978,0.5,0.7,0.03,0.07
0.611,A,0.679245283018868,79.4,0.08,72679,0.596,0.18899999999999997,0.231,0.85,0.01399999999999999,0.05,1674,0.57,0.65,0.023,0.08800000000000001
0.7040000000000001,A,0.4087891332964496,81.4,0.06,102233,0.133,0.168,0.225,0.89,0.061,0.06,1163,0.61,0.78,0.032,0.059
0.466,C,0.7712770737844882,75.4,0.16,47542,0.735,0.181,0.243,0.71,0.014,0.06,3441,0.41,0.5,0.051,0.156
0.633,B,0.700157421983517,77.8,0.1,65165,0.13,0.135,0.303,0.88,0.02,0.11,2597,0.49,0.67,0.024,0.093
0.528,C,0.8184308568923954,77,0.16,55179,0.812,0.254,0.21,0.75,0.027,0.23,1699,0.31,0.53,0.034,0.13699999999999998
0.444,A,0.8361963190184049,79.7,0.1,52597,1,0.273,0.17600000000000002,0.86,0.012,0.1,1397,0.22,0.66,0.02799999999999999,0.108
0.6709999999999999,C,0.3771503694382149,78.1,0.14,55820,0.127,0.155,0.221,0.76,0.353,0.11,1283,0.55,0.71,0.04099999999999999,0.16
0.589,D,0.6083762465260749,77.8,0.16,51078,0.234,0.147,0.245,0.78,0.15100000000000002,0.18,1362,0.5,0.6,0.033,0.18
0.716,B,0.7105797101449275,75.2,0.12,51017,0.303,0.237,0.19,0.77,0.028,0.08,1711,0.45,0.57,0.052,0.125
0.54,A,0.78301886792452835,79.6,0.11,64461,0.546,0.198,0.248,0.81,0.01,0.07,2181,0.4,0.71,0.023,0.077
0.473,C,0.7677318784099766,71.8,0.13,55273,1,0.142,0.239,0.7,0.018,0.08,2208,0.42,0.45,0.04,0.133
0.172,A,0.8331571419687831,77.1,0.09,69155,0.8029999999999999,0.202,0.201,0.85,0.016,0.16,1394,0.51,0.61,0.02799999999999999,0.08800000000000001
0.526,A,0.6335791264889393,82,0.09,57585,1,0.268,0.17,0.78,0.018,0.12,2143,0.5,0.66,0.034,0.101
0.61,A,0.437888198757764,83.8,0.07,74806,1,0.17800000000000002,0.146,0.89,0.026,0.04,6121,0.47,0.76,0.023,0.068
0,B,0.3565801801613182,82.5,0.1,86946,0.009,0.182,0.21,0.87,0.124,0.04,1078,0.48,0.72,0.026,0.079
0.6559999999999999,A,0.6361229892079007,79.6,0.08,72265,0.677,0.198,0.221,0.82,0.009,0.05,1822,0.49,0.74,0.036,0.065
0.619,B,0.6353545847230576,77.6,0.11,54267,1,0.265,0.208,0.77,0.128,0.1,2460,0.41,0.65,0.055,0.114
0.43700000000000006,C,0.7256006006006006,75.8,0.14,45609,0.412,0.182,0.225,0.74,0.07400000000000001,0.13,1959,0.32,0.47,0.034,0.163
0.6709999999999999,A,0.6071516206027349,78.9,0.08,61326,0.389,0.211,0.204,0.79,0.019,0.06,2028,0.55,0.63,0.034,0.08800000000000001
0.445,C,0.7968082943687741,75.8,0.17,47126,0.73,0.18899999999999997,0.236,0.71,0.018,0.1,3312,0.43,0.44,0.052,0.156
0.405,C,0.7970740103270224,74.4,0.18,40233,1,0.261,0.18,0.54,0.029,0.11,3398,0.38,0.48,0.055,0.159
0.524,B,0.8127147766323024,74.7,0.15,40345,0.882,0.225,0.187,0.6,0.012,0.11,3821,0.45,0.56,0.042,0.2
0.757,C,0.37904983449258034,80.6,0.12,63133,0.02,0.123,0.22,0.87,0.211,0.15,1129,0.43,0.69,0.02899999999999999,0.126
0.843,A,0.2324997909174542,94.4,0.08,92820,0.442,0.203,0.147,0.93,0.016,0.12,1381,0.56,0.83,0.031,0.062
0.595,D,0.27937889660039994,70.3,0.24,30242,0.32,0.16,0.27,0.62,0.775,0.14,1886,0.38,0.61,0.077,0.382
0.6629999999999999,A,0.6002366002366002,82,0.09,63399,0.58,0.212,0.21,0.79,0.03,0.05,2593,0.33,0.61,0.032,0.095
0.529,D,0.6387906495298887,75.4,0.17,40918,0.13,0.17,0.239,0.73,0.336,0.1,1843,0.43,0.36,0.059,0.238
0.311,D,0.5997977383469707,74.1,0.17,43571,0.833,0.208,0.21,0.6,0.387,0.17,3010,0.42,0.44,0.045,0.222
0.642,B,0.5695088595552384,80.3,0.09,56716,0.428,0.225,0.218,0.77,0.021,0.07,1791,0.47,0.61,0.034,0.096
0.687,A,0.5885999322001065,78.9,0.09,57325,0.3670000000000001,0.211,0.21600000000000005,0.81,0.019,0.06,676,0.39,0.65,0.038,0.107
0.887,B,0.30340883437429456,85.3,0.09,75778,0.32799999999999996,0.203,0.211,0.87,0.023,0.18,983,0.54,0.49,0.026,0.07200000000000001
0.596,D,0.480692279366638,75.6,0.18,42414,0.387,0.187,0.227,0.75,0.402,0.15,2144,0.54,0.55,0.05799999999999999,0.215
0.5,C,0.6390613108412873,79,0.14,54242,0.332,0.325,0.159,0.82,0.031,0.15,1693,0.43,0.6,0.044,0.12
0.6729999999999999,A,0.684304562946674,76.2,0.1,53692,0.536,0.235,0.221,0.74,0.014,0.07,1847,0.32,0.63,0.02799999999999999,0.14300000000000002
0.486,C,0.6888798037612428,76.4,0.15,46573,0.462,0.17,0.209,0.81,0.031,0.15,1177,0.41,0.65,0.033,0.17
0.5770000000000001,B,0.8539829853054911,77.4,0.11,68839,0.7240000000000001,0.16399999999999998,0.267,0.72,0.054,0.17,2259,0.56,0.51,0.02,0.08900000000000001
0.7909999999999999,A,0.3648744754996088,84.7,0.04,151806,0.126,0.097,0.27899999999999997,0.95,0.081,0.07,1304,0.53,0.84,0.023,0.031
0.484,B,0.7430791646430306,73.5,0.15,52121,0.825,0.202,0.215,0.71,0.032,0.13,3697,0.48,0.41,0.038,0.131
0.813,B,0.23041775213646545,82.2,0.09,87084,0.124,0.207,0.193,0.89,0.04200000000000001,0.08,965,0.47,0.67,0.027,0.07200000000000001
0.475,D,0.6662141937280289,76.5,0.16,51672,0.515,0.196,0.238,0.76,0.043,0.08,2131,0.35,0.55,0.055,0.163
0.159,D,0.7487954445904511,76.7,0.17,42891,0.51,0.158,0.183,0.65,0.322,0.18,3242,0.39,0.32,0.038,0.259
0.5489999999999999,B,0.7760542341721246,76.3,0.14,51757,0.779,0.184,0.221,0.77,0.023,0.08,3512,0.46,0.57,0.046,0.157
0.767,A,0.6281550429731291,81.9,0.1,90839,0.238,0.206,0.21600000000000005,0.87,0.05600000000000001,0.11,1005,0.52,0.77,0.026,0.064
0.617,B,0.7622205583484865,78.1,0.14,58066,0.643,0.203,0.232,0.76,0.021,0.1,2340,0.29,0.62,0.036,0.098
0.655,B,0.6006836800848706,82.1,0.09,66449,0.369,0.155,0.232,0.82,0.081,0.05,1002,0.46,0.73,0.032,0.112
0.5529999999999999,A,0.69380028395646,81.6,0.07,66757,1,0.18899999999999997,0.23,0.76,0.013,0.06,7514,0.34,0.62,0.038,0.107
0.597,D,0.3913195388019721,74.5,0.2,38727,0.547,0.214,0.212,0.58,0.5740000000000001,0.13,1945,0.48,0.48,0.057,0.238
0.58,B,0.710841970420403,76.9,0.11,54422,0.408,0.194,0.21600000000000005,0.79,0.044,0.06,2235,0.52,0.5,0.04099999999999999,0.13
0.474,C,0.67647762622637,77.9,0.13,49411,0.787,0.196,0.201,0.75,0.016,0.06,2211,0.49,0.62,0.055,0.179
0.72,B,0.4762166709811027,80.7,0.08,73788,0.241,0.138,0.249,0.86,0.025,0.14,1195,0.46,0.56,0.027,0.096
0.691,A,0.7282082324455206,89.2,0.06,70472,0.425,0.204,0.252,0.8,0.07799999999999999,0.1,1007,0.55,0.68,0.03,0.077
0.594,B,0.5909320843091335,78.3,0.12,55466,0.518,0.194,0.208,0.82,0.031,0.06,4679,0.49,0.59,0.039,0.118
0.728,A,0.4711191335740072,79.8,0.08,61082,0.67,0.268,0.191,0.8,0.013,0.05,1184,0.52,0.77,0.036,0.09
0.228,C,0.7355950457727518,74.6,0.16,43142,0.6920000000000001,0.199,0.22,0.7,0.28,0.18,2900,0.4,0.44,0.039,0.203
0.6709999999999999,B,0.4476896971153124,78.4,0.1,60010,0.135,0.16899999999999998,0.217,0.81,0.103,0.06,1085,0.6,0.71,0.032,0.13699999999999998
0.537,B,0.6324134636584111,76.7,0.16,58482,0.388,0.129,0.228,0.8,0.128,0.08,1863,0.5,0.67,0.03,0.14400000000000002
0.6,B,0.7381361691920202,79,0.11,76905,0.8590000000000001,0.165,0.238,0.83,0.026,0.16,2184,0.39,0.56,0.02799999999999999,0.083
0.629,A,0.6523528757370118,79.9,0.08,57103,0.711,0.226,0.195,0.73,0.02,0.06,2410,0.62,0.67,0.032,0.106
0.89,A,0.3394646533973919,89.4,0.06,89268,0.2,0.124,0.214,0.9,0.024,0.13,1341,0.54,0.71,0.022,0.079
0.252,D,0.5900526064084171,73.3,0.17,44473,0.61,0.181,0.249,0.65,0.415,0.15,1957,0.51,0.43,0.051,0.18
0.481,A,0.7792014549061751,79.7,0.1,61376,0.777,0.232,0.211,0.72,0.007,0.05,3624,0.46,0.62,0.039,0.094
0.847,B,0.40908569955015617,79.7,0.12,75226,0.258,0.188,0.192,0.86,0.07,0.05,1542,0.54,0.67,0.036,0.078
0.6459999999999999,D,0.5349688120709482,77.3,0.14,57963,0.28600000000000003,0.171,0.22,0.78,0.21700000000000003,0.14,2280,0.53,0.62,0.038,0.146
0.421,B,0.8516438129852966,77.5,0.15,65657,0.932,0.25,0.202,0.73,0.038,0.22,12159,0.4,0.5,0.03,0.134
0.604,B,0.7895268138801261,80.7,0.13,62143,0.537,0.301,0.197,0.79,0.017,0.22,838,0.53,0.48,0.024,0.085
0.701,B,0.5353767048259078,78.9,0.11,72675,0.08900000000000001,0.132,0.238,0.91,0.078,0.09,1649,0.45,0.75,0.033,0.08800000000000001
0.475,C,0.6882229232386962,77.6,0.12,44873,1,0.203,0.223,0.74,0.027,0.08,3945,0.4,0.56,0.022,0.183
0.457,D,0.6965174129353233,74.5,0.16,40670,0.594,0.168,0.25,0.64,0.28,0.19,1560,0.41,0.48,0.034,0.214
0.608,A,0.6917491749174918,81.3,0.09,59568,0.6559999999999999,0.244,0.22,0.78,0.015,0.05,1864,0.32,0.72,0.022,0.103
0.72,A,0.5432985272751978,81.3,0.09,84016,0.053,0.121,0.272,0.91,0.049,0.06,1808,0.55,0.81,0.02899999999999999,0.059
0.483,A,0.6804621415308438,79.6,0.08,77963,0.623,0.166,0.235,0.83,0.016,0.05,1378,0.49,0.64,0.04099999999999999,0.069
0.414,B,0.7888811397828036,74.4,0.13,43636,0.8420000000000001,0.207,0.213,0.64,0.01,0.12,1839,0.54,0.4,0.038,0.171
0.581,C,0.7072604411633376,76.7,0.13,49083,0.35,0.168,0.208,0.78,0.031,0.12,1516,0.54,0.57,0.035,0.161
0.569,B,0.7420214030915576,76.6,0.13,56261,0.584,0.206,0.213,0.76,0.009,0.09,2404,0.49,0.56,0.036,0.105
0.629,B,0.6862967157417894,76.9,0.16,41491,0.989,0.361,0.126,0.72,0.013,0.09,1727,0.3,0.58,0.063,0.18
0.456,D,0.7953243181297273,77.8,0.15,47867,0.633,0.255,0.191,0.64,0.035,0.09,1576,0.16,0.58,0.054,0.17
0.532,A,0.745532569013002,79.2,0.11,63400,0.4479999999999999,0.161,0.251,0.83,0.016,0.11,2351,0.54,0.71,0.027,0.104
0.393,C,0.803876582278481,77.2,0.18,42633,1,0.225,0.212,0.74,0.101,0.23,14360,0.43,0.34,0.046,0.168
0.528,B,0.7751405902240949,78.7,0.11,85811,0.123,0.104,0.28600000000000003,0.84,0.075,0.16,2784,0.44,0.6,0.021,0.099
0.653,C,0.585903886822723,77.9,0.13,57640,0.618,0.168,0.209,0.84,0.015,0.05,2508,0.49,0.59,0.054,0.156
0.265,A,0.7162723225451453,79.4,0.1,74052,0.967,0.193,0.213,0.83,0.169,0.12,2652,0.44,0.71,0.031,0.065
0.517,B,0.7154198335551095,76.6,0.15,48188,0.493,0.205,0.195,0.72,0.104,0.12,2008,0.51,0.58,0.033,0.157
0.318,D,0.6111554314585826,77.5,0.16,48788,0.483,0.116,0.198,0.77,0.29700000000000004,0.16,1885,0.5,0.69,0.037,0.21899999999999997
0.6729999999999999,A,0.6093222810013746,78,0.13,63352,0.494,0.26,0.181,0.81,0.011,0.07,2398,0.53,0.68,0.05599999999999999,0.081
0.541,B,0.744,77.2,0.12,49955,0.794,0.232,0.212,0.7,0.07300000000000001,0.07,7322,0.42,0.66,0.047,0.146
0.5589999999999999,B,0.8343848580441641,80.8,0.1,43321,1,0.253,0.182,0.75,0.023,0.2,4276,0.45,0.3,0.032,0.151
0.597,D,0.3180409175449473,70.8,0.25,29318,0.57,0.181,0.227,0.59,0.714,0.17,7051,0.39,0.53,0.08199999999999999,0.35
0.5820000000000001,B,0.7843224092116917,79.1,0.11,42868,1,0.258,0.238,0.71,0.081,0.16,1404,0.32,0.67,0.035,0.155
0.421,D,0.7861409104088141,76.4,0.17,44602,0.8109999999999999,0.252,0.2,0.69,0.246,0.23,2035,0.51,0.45,0.038,0.175
0.5329999999999999,D,0.8089430894308943,76.1,0.15,52544,0.496,0.2,0.225,0.63,0.091,0.18,2019,0.32,0.42,0.026,0.171
0.439,C,0.9115479115479116,82.3,0.15,65095,1,0.212,0.228,0.78,0.021,0.21,3253,0.48,0.77,0.022,0.127
0.471,D,0.7328183483316079,74,0.18,45860,0.66,0.193,0.206,0.65,0.118,0.08,4814,0.56,0.53,0.036,0.202
0.637,B,0.4928284304768865,78.4,0.11,55143,0.4429999999999999,0.16899999999999998,0.192,0.74,0.022,0.04,2517,0.53,0.62,0.049,0.173
0.2,B,0.8130462724935732,79.7,0.12,57049,1,0.337,0.154,0.75,0.012,0.19,1500,0.5,0.55,0.031,0.116
0.5539999999999999,B,0.8589220089832584,76.5,0.14,61893,0.736,0.177,0.284,0.8,0.016,0.09,10014,0.36,0.68,0.04,0.109
0.677,D,0.543716755319149,78.8,0.17,42754,0.524,0.27399999999999997,0.179,0.67,0.036,0.09,3028,0.47,0.58,0.047,0.17
0.55,B,0.5843707366984994,79.2,0.09,78749,0.574,0.198,0.208,0.78,0.234,0.09,2310,0.51,0.71,0.02799999999999999,0.091
0.552,A,0.7360119364808697,79.3,0.1,53724,0.71,0.235,0.209,0.73,0.011,0.06,4461,0.4,0.64,0.047,0.123
0.605,B,0.5850936649129183,77,0.14,55623,0.135,0.199,0.213,0.83,0.081,0.08,1260,0.51,0.64,0.045,0.13
0.478,C,0.7362348473784139,76.6,0.17,46883,0.815,0.21899999999999997,0.206,0.69,0.03499999999999999,0.08,14604,0.42,0.53,0.065,0.157
0.502,C,0.8069913929893735,74.8,0.15,50506,0.7609999999999999,0.214,0.209,0.75,0.027,0.14,5151,0.46,0.43,0.037,0.165
0.604,B,0.681341570550061,76.1,0.13,48798,0.32,0.232,0.191,0.76,0.037,0.05,1243,0.41,0.63,0.053,0.149
0.509,B,0.721058325956526,71.9,0.15,50571,0.527,0.171,0.225,0.66,0.009,0.09,2171,0.48,0.45,0.036,0.136
0.487,D,0.4717695473251029,73.4,0.18,40250,0.418,0.175,0.226,0.67,0.529,0.17,1487,0.45,0.58,0.048,0.267
0.517,C,0.7848426461143224,83.3,0.11,63427,0.188,0.191,0.236,0.52,0.018,0.2,940,0.45,0.46,0.037,0.131
0.642,B,0.5338589718688291,78,0.12,65051,0.02799999999999999,0.174,0.208,0.86,0.127,0.06,1869,0.51,0.68,0.042,0.086
0.589,A,0.7853085952290799,76.6,0.12,53751,0.809,0.231,0.206,0.78,0.01,0.13,2451,0.44,0.6,0.034,0.116
0.649,C,0.5022529784138717,79.1,0.13,56367,0.201,0.226,0.204,0.85,0.028,0.09,1071,0.46,0.64,0.044,0.136
0.513,D,0.6462124418112569,75,0.19,47664,0.848,0.181,0.233,0.59,0.353,0.17,2433,0.44,0.63,0.052,0.17800000000000002
0.517,C,0.8297958358601173,77.7,0.18,67897,1,0.194,0.22,0.78,0.027,0.18,1503,0.49,0.43,0.036,0.094
0.818,A,0.23164355535348943,86.2,0.11,69113,1,0.35200000000000004,0.127,0.85,0.019,0.1,1318,0.42,0.71,0.037,0.081
0.218,D,0.4398340248962655,75.7,0.17,37313,1,0.231,0.201,0.47,0.583,0.15,1750,0.48,0.39,0.045,0.265
0.765,B,0.6204948560759895,86.1,0.11,76415,0.085,0.32899999999999996,0.168,0.85,0.07200000000000001,0.23,1305,0.55,0.51,0.031,0.094
0.8740000000000001,A,0.2285442485447706,81.8,0.07,77828,0.123,0.142,0.202,0.88,0.059,0.05,775,0.65,0.84,0.024,0.094
0.515,D,0.7420080321285141,74.9,0.19,43166,0.649,0.191,0.206,0.74,0.317,0.08,1767,0.41,0.34,0.063,0.234
0.5770000000000001,C,0.7488668381722406,75.9,0.14,53228,0.7709999999999999,0.265,0.183,0.75,0.119,0.13,2694,0.36,0.45,0.048,0.14
0.5479999999999999,D,0.4223704076497232,74.9,0.16,43835,0.755,0.218,0.16399999999999998,0.67,0.5479999999999999,0.13,3277,0.46,0.49,0.047,0.209
0.49700000000000005,A,0.7924398625429553,80.4,0.06,47349,1,0.322,0.185,0.69,0.016,0.13,1293,0.18,0.61,0.03,0.139
0.6990000000000001,C,0.44616717802187505,76.3,0.12,57726,0.098,0.16399999999999998,0.233,0.77,0.308,0.06,1684,0.45,0.67,0.045,0.133
0.596,B,0.7792803117121246,79.5,0.12,60086,0.5329999999999999,0.183,0.203,0.77,0.102,0.11,1354,0.33,0.42,0.03,0.13699999999999998
0.5429999999999999,B,0.5897743300423132,77.2,0.14,45313,0.14,0.168,0.207,0.77,0.042,0.12,1039,0.55,0.71,0.027,0.14400000000000002
0.487,C,0.8362526888801088,76.6,0.17,56945,0.742,0.275,0.18899999999999997,0.78,0.063,0.2,2256,0.4,0.46,0.039,0.14300000000000002
0.534,C,0.7395223073456512,75.7,0.19,48864,1,0.197,0.221,0.62,0.312,0.14,8189,0.28,0.52,0.046,0.18600000000000003
0.369,D,0.4515449438202247,74.6,0.22,30421,0.635,0.202,0.184,0.59,0.546,0.09,8985,0.35,0.39,0.045,0.354
0.424,B,0.7217576187101347,76,0.13,54946,0.8590000000000001,0.147,0.221,0.86,0.046,0.06,4786,0.46,0.62,0.046,0.114
0.174,D,0.751919385796545,73.4,0.18,42317,0.647,0.18,0.208,0.62,0.27599999999999997,0.15,3133,0.41,0.44,0.047,0.205
0.522,C,0.6943018818265562,76.3,0.13,51777,0.447,0.183,0.229,0.76,0.031,0.12,2372,0.53,0.48,0.035,0.126
0.524,C,0.6554044774069496,77.7,0.17,39532,0.988,0.215,0.202,0.63,0.06,0.11,15591,0.32,0.45,0.068,0.21600000000000005
0.77,B,0.3642259414225941,81.3,0.12,68656,0.259,0.18,0.192,0.88,0.04700000000000001,0.08,1106,0.46,0.72,0.05,0.127
0.486,B,0.7300085984522786,81.7,0.19,37190,1,0.433,0.117,0.54,0.046,0.08,1789,0.25,0.43,0.062,0.206
0.504,A,0.7253413490931323,77.3,0.11,59714,0.423,0.166,0.24,0.78,0.009,0.08,2161,0.51,0.57,0.02799999999999999,0.095
0.591,B,0.533273201042293,78.4,0.12,53547,0.267,0.212,0.226,0.78,0.065,0.05,1505,0.58,0.65,0.04,0.149
0.252,A,0.8538732394366197,82.7,0.1,47843,1,0.27699999999999997,0.168,0.78,0.02,0.13,1716,0.46,0.69,0.024,0.138
0.8640000000000001,C,0.12144909146641383,85.3,0.12,93007,0,0.17,0.14300000000000002,0.85,0.138,0.06,731,0.49,0.84,0.035,0.141
0.528,A,0.7366869246043685,78.5,0.05,68051,0.319,0.17,0.231,0.81,0.052,0.07,2073,0.53,0.71,0.03,0.079
0.648,D,0.6887317909168809,78.4,0.12,52763,0.398,0.135,0.245,0.63,0.054,0.24,2239,0.18,0.33,0.033,0.187
0.67,A,0.5289731792831043,78.8,0.11,64723,0.295,0.157,0.203,0.85,0.029,0.06,1452,0.54,0.74,0.037,0.112
0.406,D,0.8053563897089836,78.2,0.13,48395,0.773,0.18,0.254,0.74,0.051,0.24,11693,0.34,0.42,0.034,0.149
0.848,C,0.8557960893854749,72.2,0.18,42761,0.889,0.22,0.204,0.75,0.009,0.09,3464,0.3,0.37,0.069,0.229
0.7979999999999999,B,0.2724622305941117,81.3,0.08,82323,0.022,0.145,0.218,0.87,0.14700000000000002,0.06,843,0.53,0.81,0.02799999999999999,0.097
0.6509999999999999,C,0.5653837021327808,76.8,0.14,53554,0.099,0.249,0.175,0.8,0.111,0.16,1488,0.45,0.61,0.034,0.131
0.5429999999999999,D,0.7644315262944437,72.6,0.17,50671,0.6459999999999999,0.17600000000000002,0.239,0.75,0.011,0.09,2491,0.44,0.53,0.062,0.172
0.6459999999999999,C,0.5526800798648441,77.8,0.13,58733,0.7090000000000001,0.187,0.231,0.78,0.049,0.09,2286,0.39,0.58,0.046,0.13
0.665,A,0.41427523234958424,78,0.09,71486,0.324,0.154,0.182,0.86,0.016,0.07,1586,0.53,0.73,0.023,0.08800000000000001
0.633,C,0.5282008957289024,77.8,0.14,50659,0.32899999999999996,0.203,0.21600000000000005,0.75,0.153,0.08,1243,0.46,0.67,0.04,0.159
0.589,B,0.6755431275543128,76.1,0.12,64795,0.569,0.161,0.234,0.82,0.053,0.05,1994,0.54,0.64,0.045,0.105
0.675,B,0.43585172996937704,80.7,0.12,72890,0.317,0.114,0.229,0.85,0.052,0.18,2343,0.48,0.68,0.02799999999999999,0.112
0.841,A,0.40177100494233936,80,0.11,65841,0.617,0.228,0.19,0.83,0.013,0.09,1620,0.41,0.68,0.023,0.086
0.5720000000000001,C,0.7172757776367099,75.6,0.16,54465,0.16,0.146,0.248,0.77,0.08600000000000001,0.17,1464,0.45,0.61,0.02899999999999999,0.14
0.611,A,0.6135515338406698,80.1,0.1,86138,0.273,0.13,0.264,0.91,0.126,0.12,1430,0.53,0.67,0.035,0.073
